time, lon1, lat1, depth1, lon2, lat2, depth2, file, number, shot1, shot2
       1.4885514,      -88.39149,       30.18371,       -4.80435,      -88.39332,       30.18184,       -9.34783,K:\raw data\GM11\10-04\FL11278012827.png,  191, 1512, 1612
       1.4965694,      -88.39929,       30.16040,       -8.03261,      -88.40046,       30.15203,      -13.65217,K:\raw data\GM11\10-04\FL11278012934.png,  192,  378,  689
       1.5254375,      -88.39766,       30.07457,      -17.23913,      -88.39682,       30.06044,      -12.81522,K:\raw data\GM11\10-04\FL11278013041.png,  193, 1496, 1982
       1.5447694,      -88.39659,       30.01698,      -11.02174,      -88.39657,       30.01363,      -24.65217,K:\raw data\GM11\10-04\FL11278013147.png,  194, 1584, 1674
       1.6968878,      -88.42354,       30.00053,      -19.39130,      -88.42340,       30.00649,      -25.84783,K:\raw data\GM11\10-04\FL11278014147.png,  203,   14,  242
       1.7102569,      -88.42344,       30.03681,      -13.41304,      -88.42349,       30.04124,      -20.34783,K:\raw data\GM11\10-04\FL11278014147.png,  203, 1458, 1641
       1.7168122,      -88.42354,       30.05379,      -17.11957,      -88.42356,       30.06114,      -17.83696,K:\raw data\GM11\10-04\FL11278014254.png,  204,  166,  452
       1.7283669,      -88.42376,       30.08381,      -13.41304,      -88.42389,       30.09558,      -13.65217,K:\raw data\GM11\10-04\FL11278014254.png,  204, 1414, 1866
       1.7635678,      -88.40449,       30.16982,       -9.46739,      -88.40933,       30.17761,       -7.79348,K:\raw data\GM11\10-04\FL11278014507.png,  206, 1216, 1556
       1.7864550,      -88.45034,       30.15360,       -5.28261,      -88.45072,       30.14686,      -12.69565,K:\raw data\GM11\10-04\FL11278014614.png,  207, 1688, 1924
       1.8105272,      -88.45165,       30.08114,      -16.16304,      -88.45124,       30.05847,       -7.79348,K:\raw data\GM11\10-04\FL11278014827.png,  209,  288, 1084
       1.8268964,      -88.45125,       30.03087,       -4.20652,      -88.45103,       30.01916,       -4.32609,K:\raw data\GM11\10-04\FL11278014934.png,  210,   56,  486
       1.8368125,      -88.45068,       30.00161,      -19.27174,      -88.45049,       29.98330,      -27.76087,K:\raw data\GM11\10-04\FL11278014934.png,  210, 1127, 1786
       1.9817181,      -88.47414,       29.96304,      -27.04348,      -88.47458,       29.96836,      -25.48913,K:\raw data\GM11\10-04\FL11278015827.png,  218,  778,  949
       1.9858661,      -88.47516,       29.97515,      -18.79348,      -88.47624,       29.99403,      -20.10870,K:\raw data\GM11\10-04\FL11278015827.png,  218, 1226, 1978
       2.0021056,      -88.47571,       30.01880,      -19.75000,      -88.47530,       30.02626,      -19.98913,K:\raw data\GM11\10-04\FL11278015934.png,  219,  980, 1282
       2.0056978,      -88.47518,       30.02849,      -18.43478,      -88.47488,       30.03517,      -15.56522,K:\raw data\GM11\10-04\FL11278015934.png,  219, 1368, 1645
       2.0047906,      -88.47530,       30.02626,      -14.13043,      -88.47505,       30.03146,       -8.03261,K:\raw data\GM11\10-04\FL11278015934.png,  219, 1270, 1478
       2.0086236,      -88.47484,       30.03591,      -20.58696,      -88.47466,       30.04409,      -18.55435,K:\raw data\GM11\10-04\FL11278015934.png,  219, 1684, 1988
       2.0116603,      -88.47466,       30.04409,      -17.47826,      -88.47460,       30.05378,      -16.76087,K:\raw data\GM11\10-04\FL11278020041.png,  220,   12,  402
       2.0180672,      -88.47456,       30.06122,       -7.31522,      -88.47439,       30.08044,      -15.92391,K:\raw data\GM11\10-04\FL11278020041.png,  220,  704, 1434
       2.1179672,      -88.50013,       30.06766,      -16.88043,      -88.50039,       30.05928,      -17.47826,K:\raw data\GM11\10-04\FL11278020614.png,  225, 1494, 1784
       2.1262072,      -88.50081,       30.04248,       -7.55435,      -88.50083,       30.03996,      -14.36957,K:\raw data\GM11\10-04\FL11278020721.png,  226,  384,  475
