time, lon1, lat1, depth1, lon2, lat2, depth2, file, number, shot1, shot2
       20.120194,      -88.50132,       29.25360,      -13.29348,      -88.50129,       29.24099,      -15.32609,K:\raw data\GM11\09-24\FL11267200623.png,   27, 1484, 1984
       20.148007,      -88.50118,       29.17452,       -2.41304,      -88.50117,       29.15232,       -7.43478,K:\raw data\GM11\09-24\FL11267200836.png,   29,  488, 1338
       20.237741,      -88.50160,       28.91745,      -16.52174,      -88.50162,       28.88371,      -17.11957,K:\raw data\GM11\09-24\FL11267201410.png,   34,  180, 1466
       20.249045,      -88.50162,       28.88451,       -5.52174,      -88.50169,       28.87012,       -6.71739,K:\raw data\GM11\09-24\FL11267201410.png,   34, 1401, 1990
       20.254610,      -88.50171,       28.86851,       -6.95652,      -88.50197,       28.84774,       -6.71739,K:\raw data\GM11\09-24\FL11267201516.png,   35,    2,  804
       20.256684,      -88.50178,       28.86290,      -11.85870,      -88.50213,       28.81585,      -12.81522,K:\raw data\GM11\09-24\FL11267201516.png,   35,  226, 1996
       20.273183,      -88.50213,       28.81505,      -12.45652,      -88.50209,       28.79573,      -19.03261,K:\raw data\GM11\09-24\FL11267201623.png,   36,    8,  766
       20.985388,      -88.00101,       28.73372,       -3.96739,      -88.00063,       28.76032,       -6.00000,K:\raw data\GM11\09-24\FL11267205836.png,   75,  932, 1992
       20.995313,      -88.00063,       28.76032,       -5.04348,      -88.00050,       28.78475,       -8.98913,K:\raw data\GM11\09-24\FL11267205943.png,   76,    4, 1010
       21.006109,      -88.00054,       28.78845,      -18.07609,      -88.00054,       28.80920,      -17.71739,K:\raw data\GM11\09-24\FL11267205943.png,   76, 1170, 1996
       21.033996,      -88.00048,       28.86244,       -8.03261,      -88.00048,       28.87640,       -5.28261,K:\raw data\GM11\09-24\FL11267210156.png,   78,  182,  730
       21.039625,      -88.00048,       28.87787,      -12.45652,      -88.00047,       28.90573,       -8.75000,K:\raw data\GM11\09-24\FL11267210156.png,   78,  790, 1899
       21.060716,      -88.00048,       28.93361,       -4.56522,      -88.00061,       28.95502,       -5.76087,K:\raw data\GM11\09-24\FL11267210303.png,   79, 1068, 1926
       21.182642,      -88.00066,       29.26215,      -10.06522,      -88.00036,       29.30332,      -10.42391,K:\raw data\GM11\09-24\FL11267211049.png,   86,  237, 1860
       21.322196,      -88.00039,       29.65335,      -13.89130,      -88.00035,       29.67068,      -17.47826,K:\raw data\GM11\09-24\FL11267211836.png,   93, 1310, 1992
       21.328862,      -88.00037,       29.67226,      -16.28261,      -88.00053,       29.69122,      -16.64130,K:\raw data\GM11\09-24\FL11267211943.png,   94,   30,  762
       21.357703,      -88.00031,       29.75381,       -8.51087,      -87.99987,       29.77613,       -5.40217,K:\raw data\GM11\09-24\FL11267212049.png,   95, 1145, 1982
       21.434225,      -87.99974,       29.97382,      -22.97826,      -87.99258,       29.98822,      -21.78261,K:\raw data\GM11\09-24\FL11267212516.png,   99, 1410, 1988
       21.438188,      -87.99503,       29.98491,      -12.33696,      -87.99258,       29.98822,      -15.32609,K:\raw data\GM11\09-24\FL11267212516.png,   99, 1838, 1996
       21.439743,      -87.99258,       29.98822,      -14.60870,      -87.95516,       29.99948,      -18.07609,K:\raw data\GM11\09-24\FL11267212623.png,  100,    6, 1432
       21.449187,      -87.96806,       30.00059,       -8.63043,      -87.93967,       29.99823,      -12.69565,K:\raw data\GM11\09-24\FL11267212623.png,  100, 1026, 1998
       21.466204,      -87.91432,       29.99770,      -14.84783,      -87.88439,       29.99821,      -24.53261,K:\raw data\GM11\09-24\FL11267212729.png,  101,  864, 1897
       21.485925,      -87.85187,       29.99924,      -18.91304,      -87.83779,       29.99966,      -19.15217,K:\raw data\GM11\09-24\FL11267212836.png,  102,  994, 1460
       21.495554,      -87.82110,       29.99985,      -19.86957,      -87.81496,       29.99991,      -20.94565,K:\raw data\GM11\09-24\FL11267212943.png,  103,   34,  258
       21.498572,      -87.81144,       29.99994,      -19.03261,      -87.76470,       30.00023,      -21.78261,K:\raw data\GM11\09-24\FL11267212943.png,  103,  360, 1992
       21.513830,      -87.76295,       30.00025,      -21.42391,      -87.75940,       30.00027,      -23.45652,K:\raw data\GM11\09-24\FL11267213049.png,  104,    8,  150
       21.997331,      -87.50000,       28.86542,      -10.78261,      -87.49987,       28.85337,       -6.23913,K:\raw data\GM11\09-24\FL11267215943.png,  130,  230,  676
       22.007552,      -87.49955,       28.83565,       -2.53261,      -87.49941,       28.81809,       -6.00000,K:\raw data\GM11\09-24\FL11267215943.png,  130, 1334, 1994
       22.013866,      -87.49941,       28.81809,       -5.76087,      -87.49930,       28.80217,       -6.95652,K:\raw data\GM11\09-24\FL11267220049.png,  131,   16,  586
       22.155893,      -87.49964,       28.40830,      -22.38043,      -87.49953,       28.39070,      -18.43478,K:\raw data\GM11\09-24\FL11267220836.png,  138, 1356, 1994
       22.162077,      -87.49953,       28.39070,      -17.59783,      -87.49892,       28.34423,      -24.05435,K:\raw data\GM11\09-24\FL11267220943.png,  139,   24, 1768
       22.594378,      -87.00102,       28.39947,      -16.28261,      -87.00072,       28.43227,      -11.50000,K:\raw data\GM11\09-24\FL11267223516.png,  162,  716, 1986
       22.606285,      -87.00072,       28.43227,      -10.30435,      -87.00081,       28.48269,       -9.94565,K:\raw data\GM11\09-24\FL11267223623.png,  163,    2, 1980
       22.718702,      -87.00067,       28.74343,      -16.04348,      -87.00069,       28.79050,      -20.94565,K:\raw data\GM11\09-24\FL11267224303.png,  169,  144, 1974
       22.755663,      -87.00035,       28.84598,      -18.31522,      -87.00073,       28.89222,      -17.47826,K:\raw data\GM11\09-24\FL11267224516.png,  171,  136, 1958
       22.820121,      -87.00072,       29.02555,      -19.75000,      -87.00073,       29.04882,      -18.19565,K:\raw data\GM11\09-24\FL11267224836.png,  174, 1098, 1986
       22.889152,      -87.00074,       29.21813,      -10.66304,      -87.00084,       29.22589,      -15.80435,K:\raw data\GM11\09-24\FL11267225303.png,  178,  554,  838
       22.894707,      -87.00087,       29.23289,      -11.38043,      -87.00069,       29.25472,      -11.85870,K:\raw data\GM11\09-24\FL11267225303.png,  178, 1154, 1974
       22.902577,      -87.00068,       29.25550,      -12.09783,      -87.00076,       29.29445,       -8.75000,K:\raw data\GM11\09-24\FL11267225409.png,  179,    4, 1502
       22.930612,      -87.00082,       29.33417,       -9.46739,      -87.00082,       29.35905,      -10.06522,K:\raw data\GM11\09-24\FL11267225516.png,  180, 1032, 1988
       22.939630,      -87.00082,       29.35905,       -9.34783,      -87.00048,       29.41046,       -8.86957,K:\raw data\GM11\09-24\FL11267225623.png,  181,    6, 1996
       23.124801,      -87.00046,       29.88254,       -9.46739,      -87.00045,       29.89124,      -10.18478,K:\raw data\GM11\09-24\FL11267230729.png,  191,    6,  322
       23.133097,      -87.00052,       29.90554,      -19.51087,      -87.00069,       29.93007,      -21.18478,K:\raw data\GM11\09-24\FL11267230729.png,  191,  902, 1806
       23.143874,      -87.00076,       29.93723,      -15.56522,      -87.00035,       29.96648,       -7.07609,K:\raw data\GM11\09-24\FL11267230836.png,  192,   66, 1184
       1.6248417,      -87.03993,       30.09794,      -10.78261,      -87.02925,       30.07049,      -11.26087,K:\raw data\GM11\09-24\FL11268013700.png,  195,  874, 1996
       1.6353039,      -87.02925,       30.07049,       -8.86957,      -87.02729,       30.06542,      -16.16304,K:\raw data\GM11\09-24\FL11268013807.png,  196,    4,  250
       1.6488400,      -87.01568,       30.03581,      -10.90217,      -87.01102,       30.02269,      -12.93478,K:\raw data\GM11\09-24\FL11268013807.png,  196, 1466, 1990
       1.6538211,      -87.01076,       30.02193,      -14.84783,      -87.00792,       30.01393,      -19.51087,K:\raw data\GM11\09-24\FL11268013913.png,  197,    4,  364
       1.6640056,      -87.00013,       29.99612,       -9.34783,      -86.99810,       29.97330,       -9.22826,K:\raw data\GM11\09-24\FL11268013913.png,  197, 1104, 1998
       1.6723939,      -86.99810,       29.97330,       -9.94565,      -86.99741,       29.95640,      -13.29348,K:\raw data\GM11\09-24\FL11268014020.png,  198,   10,  644
       1.6767822,      -86.99760,       29.96101,      -18.55435,      -86.99637,       29.92802,      -20.34783,K:\raw data\GM11\09-24\FL11268014020.png,  198,  484, 1782
       1.7883294,      -86.99891,       29.65262,      -17.59783,      -86.99875,       29.62488,      -14.60870,K:\raw data\GM11\09-24\FL11268014700.png,  204,  532, 1629
       1.8252711,      -86.99884,       29.55058,       -9.22826,      -86.99878,       29.51389,      -11.97826,K:\raw data\GM11\09-24\FL11268014913.png,  206,  522, 1994
       1.8390294,      -86.99876,       29.51236,      -11.85870,      -86.99859,       29.47639,      -12.33696,K:\raw data\GM11\09-24\FL11268015020.png,  207,    8, 1440
       1.8760267,      -86.99860,       29.41064,      -10.42391,      -86.99901,       29.36035,       -7.31522,K:\raw data\GM11\09-24\FL11268015233.png,  209,    4, 1990
       1.8945994,      -86.99901,       29.35959,       -7.43478,      -86.99911,       29.33072,       -9.46739,K:\raw data\GM11\09-24\FL11268015340.png,  210,   10, 1180
       1.9180975,      -86.99908,       29.29668,      -12.09783,      -86.99911,       29.25965,      -11.38043,K:\raw data\GM11\09-24\FL11268015447.png,  211,  548, 1998
       1.9316150,      -86.99910,       29.25889,      -10.90217,      -86.99879,       29.22795,      -10.78261,K:\raw data\GM11\09-24\FL11268015553.png,  212,    8, 1228
       2.6369139,      -87.50098,       28.32020,      -27.64130,      -87.50039,       28.36708,      -18.19565,K:\raw data\GM11\09-24\FL11268023807.png,  250,  186, 1990
       2.6537275,      -87.50039,       28.36708,      -16.88043,      -87.50043,       28.38190,      -22.38043,K:\raw data\GM11\09-24\FL11268023913.png,  251,    2,  562
       2.7760703,      -87.50088,       28.71052,      -11.26087,      -87.50091,       28.73094,      -10.90217,K:\raw data\GM11\09-24\FL11268024553.png,  257, 1216, 1988
       2.8262886,      -87.50035,       28.85364,       -6.47826,      -87.50003,       28.87263,       -6.95652,K:\raw data\GM11\09-24\FL11268024913.png,  260,  640, 1377
       2.8969131,      -87.50053,       29.05357,      -11.97826,      -87.50016,       29.08899,      -13.65217,K:\raw data\GM11\09-24\FL11268025340.png,  264,  268, 1635
       2.9334103,      -87.50077,       29.15715,       -8.98913,      -87.50063,       29.17862,      -10.06522,K:\raw data\GM11\09-24\FL11268025553.png,  266,  210, 1024
       3.1614300,      -87.50040,       29.81614,      -18.55435,      -87.50056,       29.83527,      -17.47826,K:\raw data\GM11\09-24\FL11268030913.png,  278,  838, 1574
       3.3122150,      -87.79857,       30.00281,      -18.91304,      -87.82380,       30.00275,      -17.71739,K:\raw data\GM11\09-24\FL11268031807.png,  286, 1124, 1994
       3.3203997,      -87.82470,       30.00275,      -15.80435,      -87.84358,       30.00253,      -15.68478,K:\raw data\GM11\09-24\FL11268031913.png,  287,    8,  640
       3.3313989,      -87.86070,       30.00246,      -17.35870,      -87.88407,       30.00285,      -17.11957,K:\raw data\GM11\09-24\FL11268031913.png,  287, 1196, 1996
       3.3389539,      -87.88501,       30.00284,      -16.64130,      -87.94002,       30.00358,      -17.00000,K:\raw data\GM11\09-24\FL11268032020.png,  288,   12, 1844
       3.3407869,      -87.89124,       30.00302,      -12.33696,      -87.90026,       30.00315,      -13.77174,K:\raw data\GM11\09-24\FL11268032020.png,  288,  210,  526
       3.3590633,      -87.94997,       30.00362,       -8.51087,      -87.97846,       29.98938,       -7.79348,K:\raw data\GM11\09-24\FL11268032127.png,  289,  184, 1346
       3.3660536,      -87.97036,       29.99745,      -20.82609,      -87.98615,       29.97819,      -13.29348,K:\raw data\GM11\09-24\FL11268032127.png,  289,  939, 1844
       3.3733956,      -87.98450,       29.98091,      -22.61957,      -87.98776,       29.97546,      -23.21739,K:\raw data\GM11\09-24\FL11268032127.png,  289, 1732, 1994
       3.3760806,      -87.98815,       29.97477,      -22.38043,      -87.99783,       29.95667,      -25.84783,K:\raw data\GM11\09-24\FL11268032233.png,  290,   22,  774
       3.4531211,      -87.99998,       29.76482,       -8.15217,      -88.00005,       29.75489,       -9.70652,K:\raw data\GM11\09-24\FL11268032700.png,  294,  343,  744
       3.4592781,      -88.00006,       29.74802,      -22.61957,      -88.00008,       29.74189,      -23.69565,K:\raw data\GM11\09-24\FL11268032700.png,  294, 1008, 1270
       3.5916200,      -87.99979,       29.38383,       -5.64130,      -87.99994,       29.36634,       -8.39130,K:\raw data\GM11\09-24\FL11268033447.png,  301, 1302, 1994
       3.5981194,      -87.99995,       29.36559,       -8.03261,      -87.99990,       29.31552,       -8.27174,K:\raw data\GM11\09-24\FL11268033553.png,  302,    4, 1998
       3.6166181,      -87.99990,       29.31552,       -8.15217,      -87.99954,       29.26448,       -6.23913,K:\raw data\GM11\09-24\FL11268033700.png,  303,    2, 1994
       3.6808633,      -88.00043,       29.13720,       -7.79348,      -88.00070,       29.11100,       -7.91304,K:\raw data\GM11\09-24\FL11268034020.png,  306,  941, 1986
       3.7592742,      -88.00059,       28.91940,       -4.92391,      -88.00068,       28.90385,       -8.27174,K:\raw data\GM11\09-24\FL11268034447.png,  310, 1410, 1996
       4.4230575,      -88.49829,       28.57036,      -13.41304,      -88.49819,       28.57980,      -29.31522,K:\raw data\GM11\09-24\FL11268042446.png,  346, 1104, 1488
       4.4375194,      -88.49810,       28.61134,      -17.71739,      -88.49821,       28.62872,       -4.08696,K:\raw data\GM11\09-24\FL11268042553.png,  347,  666, 1316
       4.4476853,      -88.49826,       28.63980,       -8.03261,      -88.49826,       28.64534,       -8.03261,K:\raw data\GM11\09-24\FL11268042553.png,  347, 1764, 1940
       4.4777386,      -88.49838,       28.72594,      -10.42391,      -88.49820,       28.75126,      -11.14130,K:\raw data\GM11\09-24\FL11268042806.png,  349, 1010, 1982
       4.4820344,      -88.49836,       28.73778,      -13.53261,      -88.49820,       28.75126,      -18.19565,K:\raw data\GM11\09-24\FL11268042806.png,  349, 1474, 1978
       4.4899044,      -88.49803,       28.75998,      -15.32609,      -88.49859,       28.80449,      -17.47826,K:\raw data\GM11\09-24\FL11268042913.png,  350,  324, 1994
       4.5038847,      -88.49847,       28.79973,       -5.28261,      -88.49859,       28.80449,       -4.08696,K:\raw data\GM11\09-24\FL11268042913.png,  350, 1834, 1998
       4.5054772,      -88.49859,       28.80449,       -3.13043,      -88.49868,       28.82909,       -6.35870,K:\raw data\GM11\09-24\FL11268043020.png,  351,    6,  926
       4.5054586,      -88.49859,       28.80449,      -12.09783,      -88.49874,       28.82115,       -7.55435,K:\raw data\GM11\09-24\FL11268043020.png,  351,    4,  614
       4.5145322,      -88.49867,       28.83068,       -6.83696,      -88.49857,       28.85375,      -12.21739,K:\raw data\GM11\09-24\FL11268043020.png,  351,  984, 1858
       4.5156803,      -88.49864,       28.83386,      -16.52174,      -88.49860,       28.85775,      -18.07609,K:\raw data\GM11\09-24\FL11268043020.png,  351, 1108, 1996
       4.5240683,      -88.49860,       28.85775,      -17.71739,      -88.49863,       28.86653,      -21.90217,K:\raw data\GM11\09-24\FL11268043126.png,  352,   14,  342
       4.5264200,      -88.49863,       28.86493,       -6.71739,      -88.49859,       28.88245,       -5.76087,K:\raw data\GM11\09-24\FL11268043126.png,  352,  268,  937
       4.5465853,      -88.49855,       28.92213,       -8.75000,      -88.49802,       28.96362,      -17.23913,K:\raw data\GM11\09-24\FL11268043233.png,  353,  446, 1986
       4.5506406,      -88.49844,       28.93405,      -10.42391,      -88.49807,       28.95562,      -10.78261,K:\raw data\GM11\09-24\FL11268043233.png,  353,  884, 1688
       4.5687503,      -88.49807,       28.98603,      -10.30435,      -88.49802,       29.01646,      -10.42391,K:\raw data\GM11\09-24\FL11268043340.png,  354,  840, 1984
       4.5796014,      -88.49802,       29.01726,      -11.14130,      -88.49841,       29.05670,      -10.90217,K:\raw data\GM11\09-24\FL11268043446.png,  355,   12, 1474
       4.6620394,      -88.49789,       29.25803,      -14.13043,      -88.49807,       29.28487,       -9.82609,K:\raw data\GM11\09-24\FL11268043913.png,  359,  916, 1918
       4.7936131,      -88.49758,       29.64473,      -29.07609,      -88.49762,       29.66853,      -29.43478,K:\raw data\GM11\09-24\FL11268044700.png,  366, 1127, 1976
       4.8024364,      -88.49761,       29.67098,      -26.32609,      -88.49705,       29.72322,      -25.01087,K:\raw data\GM11\09-24\FL11268044806.png,  367,   80, 1994
       4.8202128,      -88.49705,       29.72322,      -22.85870,      -88.49720,       29.76796,      -27.88043,K:\raw data\GM11\09-24\FL11268044913.png,  368,    0, 1649
       4.8364153,      -88.49724,       29.77040,      -28.23913,      -88.49726,       29.77694,      -28.83696,K:\raw data\GM11\09-24\FL11268044913.png,  368, 1750, 1956
       4.8533214,      -88.49731,       29.82121,      -28.95652,      -88.49744,       29.83192,      -27.76087,K:\raw data\GM11\09-24\FL11268045020.png,  369, 1576, 1988
       4.8598672,      -88.49764,       29.84016,      -16.52174,      -88.49762,       29.86077,      -17.95652,K:\raw data\GM11\09-24\FL11268045126.png,  370,  283, 1022
       4.8693572,      -88.49745,       29.86820,      -18.67391,      -88.49737,       29.88719,      -17.11957,K:\raw data\GM11\09-24\FL11268045126.png,  370, 1308, 1986
       4.8758753,      -88.49737,       29.88802,      -16.64130,      -88.49740,       29.90205,      -17.83696,K:\raw data\GM11\09-24\FL11268045233.png,  371,   12,  506
       4.8876336,      -88.49706,       29.92259,      -11.26087,      -88.49690,       29.94231,       -9.34783,K:\raw data\GM11\09-24\FL11268045233.png,  371, 1282, 1990
       4.8875042,      -88.49706,       29.92259,      -18.67391,      -88.49690,       29.94231,      -12.45652,K:\raw data\GM11\09-24\FL11268045233.png,  371, 1268, 1998
       4.8943369,      -88.49690,       29.94231,      -11.38043,      -88.50136,       29.96275,      -19.15217,K:\raw data\GM11\09-24\FL11268045340.png,  372,    6,  768
